Name,Firm Name,Ticker,SecId,Inception Date,Morningstar Category,US Category Group,Share Class Type,Oldest Share Class,Inception Date of Fund's Oldest Share Class,Ticker of Fund's Oldest Share Class,Index Fund,Obsolete Date,Obsolete Type,Merged Into Security,Research Flagship Fund Name,Net Assets - Share Class (mo-end) USD,Fund Size Comprehensive (mo-end) USD,Total Ret % Rank Cat 3Y mo-end (mo-end),Morningstar Rating 3Y (mo-end),Morningstar Sustainability Rating (mo-end),Morningstar Analyst Rating (day-end),Morningstar Category Primary Benchmark,Total Return (3Y - mo-end),Alpha Total (excess return) (3Y - mo-end) Cat Curr,Beta Total (excess return) (3Y - mo-end) Cat Curr,Standard Deviation Total (3Y - mo-end) Cat Curr,Sharpe Ratio Total Morningstar (3Y - mo-end) Cat Curr
Forward CorePlus Investor,Forward Funds,AGRIX,FOUSA00JQI,19980701,Allocation--30% to 50% Equity,Allocation,Inv,No,19920824,AGROX,No,20121217,Liquidated,,,"4,419,644.0000000000","23,625,965.0000000000",89,2 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Forward CorePlus Z,Forward Funds,,F000002RB4,20090505,Allocation--30% to 50% Equity,Allocation,Inst,No,19920824,AGROX,No,20121217,Liquidated,,,"12,507,515.0000000000","23,625,965.0000000000",84,2 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Forward Large Cap Growth A,Forward Funds,,FOUSA05BCU,20030929,Allocation--30% to 50% Equity,Allocation,A,No,19920824,AGROX,No,20091120,Liquidated,,,"496,349.0000000000","23,625,965.0000000000",66,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Forward Large Cap Growth C,Forward Funds,AGCGX,FOUSA04AMD,20021230,Allocation--30% to 50% Equity,Allocation,C,No,19920824,AGROX,No,20100809,Merged,Forward CorePlus Investor,,"328,419.0000000000","23,625,965.0000000000",58,3 Stars,,,Morningstar Mod Tgt Risk TR USD,,,,,
Seligman Municipal GA A,Columbia,SXGAX,FOUSA00F3B,19870615,Muni Single State Long,Municipal Bond,A,Yes,19870615,SXGAX,No,20090710,Merged,Seligman Municipal National A,,"22,536,402.0000000000","23,599,478.0000000000",35,2 Stars,,,BBgBarc Municipal TR USD,,,,,
Seligman Municipal GA C,Columbia,SGACX,FOUSA02U9U,19990527,Muni Single State Long,Municipal Bond,C,No,19870615,SXGAX,No,20090710,Merged,Seligman Municipal National C,,"1,063,076.0000000000","23,599,478.0000000000",69,3 Stars,,,BBgBarc Municipal TR USD,,,,,
Seligman Municipal GA D,Columbia,,FOUSA00C9A,19940201,Muni Single State Long,Municipal Bond,D,No,19870615,SXGAX,No,20080521,Merged,Seligman Municipal GA C,,"957,666.0000000000","23,599,478.0000000000",,2 Stars,,,BBgBarc Municipal TR USD,,,,,
SunAmerica Disciplined Growth A,AIG,TXMAX,FOUSA00I9S,19990301,Large Growth,U.S. Equity,A,Yes,19990301,TXMAX,No,20091204,Merged,SunAmerica Focused Large Cap Gr A,,"13,166,738.0000000000","23,574,353.0000000000",92,1 Star,,,S&P 500 TR USD,,,,,
SunAmerica Disciplined Growth B,AIG,TXMBX,FOUSA00GHI,19990301,Large Growth,U.S. Equity,B,No,19990301,TXMAX,No,20091204,Merged,SunAmerica Focused Large Cap Gr B,,"1,578,064.0000000000","23,574,353.0000000000",94,1 Star,,,S&P 500 TR USD,,,,,
SunAmerica Disciplined Growth C,AIG,TXMTX,FOUSA00HRU,19990301,Large Growth,U.S. Equity,C,No,19990301,TXMAX,No,20091204,Merged,SunAmerica Focused Large Cap Gr C,,"8,829,551.0000000000","23,574,353.0000000000",94,1 Star,,,S&P 500 TR USD,,,,,
Steward Short-term Select Bond Indv,Crossmark Steward Funds,,FOUSA05HGV,20060316,Short-Term Bond,Taxable Bond,Other,No,20060316,,No,20080403,Liquidated,,,"49,188.0000000000","23,544,848.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Steward Short-term Select Bond Inst,Crossmark Steward Funds,,FOUSA05HGW,20060316,Short-Term Bond,Taxable Bond,Inst,Yes,20060316,,No,20080403,Liquidated,,,"23,495,660.0000000000","23,544,848.0000000000",,,,,BBgBarc US Agg Bond TR USD,,,,,
Old Mutual Small Cap A,Old Mutual Investment Funds,OSAMX,FOUSA05CBU,20030930,Small Blend,U.S. Equity,A,No,19970501,OBSWX,No,20090327,Merged,Touchstone Small Cap Value Opp A,,"409,390.0000000000","23,460,134.0000000000",,5 Stars,,,S&P 500 TR USD,,,,,
Old Mutual Small Cap C,Old Mutual Investment Funds,OSCMX,FOUSA05CBV,20030930,Small Blend,U.S. Equity,C,No,19970501,OBSWX,No,20090327,Merged,Old Mutual TS&W Small Cap Value C,,"175,504.0000000000","23,460,134.0000000000",,5 Stars,,,S&P 500 TR USD,,,,,
Old Mutual Small Cap Instl,Old Mutual Investment Funds,OICSX,FOUSA05U9Y,20061220,Small Blend,U.S. Equity,Inst,No,19970501,OBSWX,No,20090327,Merged,Touchstone Small Cap Value Opp Instl,,207.0000000000,"23,460,134.0000000000",,,,,S&P 500 TR USD,,,,,
Old Mutual Small Cap Z,Old Mutual Investment Funds,OBSWX,FOUSA00GLI,19970501,Small Blend,U.S. Equity,Inst,Yes,19970501,OBSWX,No,20090327,Merged,Touchstone Small Cap Value Opp Y,,"22,875,033.0000000000","23,460,134.0000000000",,5 Stars,,,S&P 500 TR USD,,,,,
Morgan Stanley Financial Services A,Morgan Stanley,FSVAX,FOUSA00GRM,19970728,Financial,Sector Equity,A,No,19970226,FSVBX,No,20081126,Liquidated,,,"17,068,560.0000000000","23,403,393.0000000000",,2 Stars,,,MSCI ACWI NR USD,,,,,
Morgan Stanley Financial Services B,Morgan Stanley,FSVBX,FOUSA00G80,19970226,Financial,Sector Equity,B,Yes,19970226,FSVBX,No,20081126,Liquidated,,,"5,015,584.0000000000","23,403,393.0000000000",,2 Stars,,,MSCI ACWI NR USD,,,,,
Morgan Stanley Financial Services C,Morgan Stanley,FSVCX,FOUSA00JO2,19970728,Financial,Sector Equity,C,No,19970226,FSVBX,No,20081126,Liquidated,,,"1,288,757.0000000000","23,403,393.0000000000",,2 Stars,,,MSCI ACWI NR USD,,,,,
Morgan Stanley Financial Services I,Morgan Stanley,FSVDX,FOUSA00H5Z,19970728,Financial,Sector Equity,Inst,No,19970226,FSVBX,No,20081126,Liquidated,,,"30,492.0000000000","23,403,393.0000000000",,2 Stars,,,MSCI ACWI NR USD,,,,,
Nicholas Applegate Intl Systematic I,Nicholas-Applegate,NAITX,FOUSA05GTS,20050706,Foreign Large Blend,International Equity,Inst,Yes,20050706,NAITX,No,20100330,Liquidated,,,"23,399,517.0000000000","23,399,517.0000000000",96,,,,MSCI ACWI Ex USA NR USD,,,,,
Nicholas-Applegate Intl Systematic II,Nicholas-Applegate,,FOUSA05GTT,20060125,Foreign Large Blend,International Equity,Other,No,20050706,NAITX,No,20100330,Liquidated,,,"1,383,290.0000000000","23,399,517.0000000000",,,,,MSCI ACWI Ex USA NR USD,,,,,
Nicholas-Applegate Intl Systematic III,Nicholas-Applegate,NISYX,FOUSA060B3,20061222,Foreign Large Blend,International Equity,Other,No,20050706,NAITX,No,20100330,Liquidated,,,"37,716,227.0000000000","23,399,517.0000000000",97,1 Star,,,MSCI ACWI Ex USA NR USD,,,,,
Credit Suisse Global Fixed Income Adv,Aberdeen,,FOUSA00IXP,19960812,World Bond,Taxable Bond,Adv,No,19901101,CGFIX,No,20090720,Merged,Aberdeen Global Uncons Fxd Inc Instl Svc,,"12,657.0000000000","23,335,892.1900000000",37,4 Stars,,,BBgBarc US Agg Bond TR USD,,,,,
3 to 1 Diversified Equity,3to1funds,,FOUSA06N4C,20080201,World Large Stock,International Equity,No Load,Yes,20080201,,No,20111014,Liquidated,,,"23,288,738.0000000000","23,288,738.0000000000",37,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
GMO Tobacco Free Core III,GMO,GMTCX,FOUSA00H9P,19911031,Large Blend,U.S. Equity,Other,Yes,19911031,GMTCX,No,20111229,Liquidated,,,"23,255,774.0000000000","23,255,774.0000000000",33,4 Stars,,,S&P 500 TR USD,,,,,
Domini PacAsia Social Equity A,Domini,DPAPX,FOUSA08N2F,20081201,Diversified Pacific/Asia,International Equity,A,No,20061227,DPAFX,No,20100322,Merged,Domini Impact International Equity A,,"832,095.0000000000","23,156,226.0000000000",100,,,,MSCI ACWI Ex USA NR USD,,,,,
Domini PacAsia Social Equity Inv,Domini,DPAFX,FOUSA05XUS,20061227,Diversified Pacific/Asia,International Equity,Inv,Yes,20061227,DPAFX,No,20100322,Merged,Domini Impact International Equity Inv,,"22,324,131.0000000000","23,156,226.0000000000",100,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
HighMark Large Cap Core Equity Retail B,Nationwide,HCEBX,FOUSA00P3Z,20000630,Large Value,U.S. Equity,B,No,20000531,NWGKX,No,20120326,Liquidated,,,58.0000000000,"23,129,150.3000000000",16,4 Stars,,,S&P 500 TR USD,,,,,
Federated Mini-Cap Index C,Federated,,FOUSA00HHP,19971110,Small Blend,U.S. Equity,C,No,19920811,FMCPX,Yes,20090914,Liquidated,,,"3,194,961.0000000000","23,083,790.0000000000",60,3 Stars,,,S&P 500 TR USD,,,,,
Federated Mini-Cap Index Instl,Federated,FMCPX,FOUSA00CCS,19920811,Small Blend,U.S. Equity,Inst,Yes,19920811,FMCPX,Yes,20090914,Liquidated,,,"19,888,829.0000000000","23,083,790.0000000000",52,3 Stars,,,S&P 500 TR USD,,,,,
Buffalo China,Buffalo,BUFCX,FOUSA05KQ6,20061218,China Region,International Equity,Other,Yes,20061218,BUFCX,No,20130125,Merged,Buffalo International,,"22,978,843.0000000000","22,978,843.0000000000",83,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
AssetMark Enhanced Fdmtl Idx Sm Co Gr,AssetMark,AISGX,FOUSA06BS3,20070809,Small Growth,U.S. Equity,No Load,Yes,20070809,AISGX,No,20110331,Liquidated,,,"22,974,800.0000000000","22,974,800.0000000000",18,4 Stars,,,S&P 500 TR USD,,,,,
MassMutual Select Emerging Growth A,MassMutual,MMEGX,FOUSA00JC7,20000428,Small Growth,U.S. Equity,A,No,20000428,MEESX,No,20100521,Liquidated,,,"231,928.0000000000","22,963,642.0000000000",88,1 Star,,,S&P 500 TR USD,,,,,
MassMutual Select Emerging Growth L,MassMutual,MEGLX,FOUSA00KSI,20000501,Small Growth,U.S. Equity,Other,No,20000428,MEESX,No,20100521,Liquidated,,,"14,833,490.0000000000","22,963,642.0000000000",85,2 Stars,,,S&P 500 TR USD,,,,,
MassMutual Select Emerging Growth N,MassMutual,MEGNX,FOUSA02W1R,20021230,Small Growth,U.S. Equity,N,No,20000428,MEESX,No,20091203,Liquidated,,,"1,231.0000000000","22,963,642.0000000000",84,2 Stars,,,S&P 500 TR USD,,,,,
MassMutual Select Emerging Growth S,MassMutual,MEESX,FOUSA00GKP,20000428,Small Growth,U.S. Equity,S,Yes,20000428,MEESX,No,20100521,Liquidated,,,"7,898,224.0000000000","22,963,642.0000000000",82,2 Stars,,,S&P 500 TR USD,,,,,
MassMutual Select Emerging Growth Y,MassMutual,MEGYX,FOUSA00KAP,20000428,Small Growth,U.S. Equity,Inst,No,20000428,MEESX,No,20100408,Liquidated,,,"20,937.0000000000","22,963,642.0000000000",79,2 Stars,,,S&P 500 TR USD,,,,,
Allegiant Small Cap Growth A,PNC Funds,ASMGX,FOUSA00JC4,19970801,Small Growth,U.S. Equity,A,No,19970801,ASMIX,No,20090724,Merged,PNC Multi Factor Small Cap Gr A,,"8,686,011.0000000000","22,876,015.0000000000",73,2 Stars,,,S&P 500 TR USD,,,,,
Allegiant Small Cap Growth B,PNC Funds,ASGRX,FOUSA00I27,19980106,Small Growth,U.S. Equity,B,No,19970801,ASMIX,No,20090406,Merged,Allegiant Small Cap Growth A,,"352,125.0000000000","22,876,015.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
Allegiant Small Cap Growth C,PNC Funds,ASGCX,FOUSA00KII,20000120,Small Growth,U.S. Equity,C,No,19970801,ASMIX,No,20090724,Merged,PNC Multi Factor Small Cap Gr C,,"81,102.0000000000","22,876,015.0000000000",79,3 Stars,,,S&P 500 TR USD,,,,,
Allegiant Small Cap Growth I,PNC Funds,ASMIX,FOUSA00HA2,19970801,Small Growth,U.S. Equity,Inst,Yes,19970801,ASMIX,No,20090724,Merged,PNC Multi Factor Small Cap Gr I,,"14,108,902.0000000000","22,876,015.0000000000",70,3 Stars,,,S&P 500 TR USD,,,,,
BlackRock Small Cap Value BlackRock,BlackRock,BSEBX,FOUSA05B8F,20040412,Small Blend,U.S. Equity,Other,No,19920413,PNSEX,No,20100216,Liquidated,,,"46,671.0000000000","22,860,859.0000000000",85,2 Stars,,,S&P 500 TR USD,,,,,
BlackRock Small Cap Value Instl,BlackRock,PNSEX,FOUSA00EGY,19920413,Small Blend,U.S. Equity,Inst,Yes,19920413,PNSEX,No,20100216,Liquidated,,,"10,170,952.0000000000","22,860,859.0000000000",85,2 Stars,,,S&P 500 TR USD,,,,,
BlackRock Small Cap Value Inv A,BlackRock,PSEIX,FOUSA00E33,19920602,Small Blend,U.S. Equity,A,No,19920413,PNSEX,No,20100216,Liquidated,,,"9,468,049.0000000000","22,860,859.0000000000",87,2 Stars,,,S&P 500 TR USD,,,,,
BlackRock Small Cap Value Inv B,BlackRock,CCVBX,FOUSA00FN0,19941003,Small Blend,U.S. Equity,B,No,19920413,PNSEX,No,20100216,Liquidated,,,"808,501.0000000000","22,860,859.0000000000",89,2 Stars,,,S&P 500 TR USD,,,,,
BlackRock Small Cap Value Inv C,BlackRock,,FOUSA00K5V,19961003,Small Blend,U.S. Equity,C,No,19920413,PNSEX,No,20100216,Liquidated,,,"1,361,534.0000000000","22,860,859.0000000000",91,2 Stars,,,S&P 500 TR USD,,,,,
BlackRock Small Cap Value Svc,BlackRock,PSESX,FOUSA00E2M,19930729,Small Blend,U.S. Equity,S,No,19920413,PNSEX,No,20100216,Liquidated,,,"1,005,152.0000000000","22,860,859.0000000000",86,2 Stars,,,S&P 500 TR USD,,,,,
Invesco FX Alpha Plus Strategy A,Invesco,FXPAX,FOUSA06IY7,20070815,Multicurrency,Alternative,A,No,20070815,FXPDX,No,20101029,Liquidated,,,"6,931,772.0000000000","22,843,806.0000000000",72,,,,ICE BofAML USD 3M Dep OR CM TR USD,,,,,
Invesco FX Alpha Plus Strategy C,Invesco,FXPCX,FOUSA06IY8,20070815,Multicurrency,Alternative,C,No,20070815,FXPDX,No,20101029,Liquidated,,,"14,094,079.0000000000","22,843,806.0000000000",86,,,,ICE BofAML USD 3M Dep OR CM TR USD,,,,,
Invesco FX Alpha Plus Strategy Instl,Invesco,FXPIX,F00000IS3H,20100601,Multicurrency,Alternative,Inst,No,20070815,FXPDX,No,20101029,Liquidated,,,"9,703.0000000000","22,843,806.0000000000",72,,,,ICE BofAML USD 3M Dep OR CM TR USD,,,,,
Invesco FX Alpha Plus Strategy R,Invesco,FXPRX,FOUSA06SHE,20080331,Multicurrency,Alternative,Retirement,No,20070815,FXPDX,No,20101029,Liquidated,,,"94,342.0000000000","22,843,806.0000000000",79,,,,ICE BofAML USD 3M Dep OR CM TR USD,,,,,
Invesco FX Alpha Plus Strategy Y,Invesco,FXPDX,FOUSA06IY9,20070815,Multicurrency,Alternative,Inst,Yes,20070815,FXPDX,No,20101029,Liquidated,,,"1,713,910.0000000000","22,843,806.0000000000",69,,,,ICE BofAML USD 3M Dep OR CM TR USD,,,,,
Morgan Stanley FX Alpha Plus Strategy W,Invesco,FXPWX,FOUSA06SHF,20080331,Multicurrency,Alternative,Other,No,20070815,FXPDX,No,20100601,Merged,Invesco FX Alpha Plus Strategy A,,"12,529.0000000000","22,843,806.0000000000",,,,,ICE BofAML USD 3M Dep OR CM TR USD,,,,,
ASTON Small Cap I,Aston,AVEIX,FOUSA02W2B,20011005,Small Growth,U.S. Equity,Inst,No,19980630,VERDX,No,20130419,Merged,AMG Managers LMCG Small Cap Growth I,,"1,265,686.0000000000","22,838,875.0000000000",91,1 Star,,,S&P 500 TR USD,,,,,
ASTON Small Cap N,Aston,VERDX,FOUSA00H04,19980630,Small Growth,U.S. Equity,N,Yes,19980630,VERDX,No,20130419,Merged,AMG Managers LMCG Small Cap Growth N,,"21,573,189.0000000000","22,838,875.0000000000",92,1 Star,,,S&P 500 TR USD,,,,,
Access Flex High Yield A,ProFunds,FYAQX,FOUSA05GXR,20060703,High Yield Bond,Taxable Bond,A,No,20041217,FYAIX,No,20101201,Liquidated,,,"251,844.0000000000","22,836,461.2400000000",48,,,,BBgBarc US Agg Bond TR USD,,,,,
Hartford Select SmallCap Value A,Hartford Mutual Funds,HTVAX,FOUSA05IEL,20060731,Small Value,U.S. Equity,A,No,20060731,HTVYX,No,20100730,Merged,Hartford MidCap Value A,,"20,667,341.0000000000","22,807,652.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
Hartford Select SmallCap Value B,Hartford Mutual Funds,HTVBX,FOUSA05IEM,20060731,Small Value,U.S. Equity,B,No,20060731,HTVYX,No,20100730,Merged,Hartford MidCap Value B,,"729,292.0000000000","22,807,652.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
Hartford Select SmallCap Value C,Hartford Mutual Funds,HTVCX,FOUSA05IEN,20060731,Small Value,U.S. Equity,C,No,20060731,HTVYX,No,20100730,Merged,Hartford MidCap Value C,,"1,316,832.0000000000","22,807,652.0000000000",,3 Stars,,,S&P 500 TR USD,,,,,
Hartford Select SmallCap Value Y,Hartford Mutual Funds,HTVYX,FOUSA05IG9,20060731,Small Value,U.S. Equity,Inst,Yes,20060731,HTVYX,No,20100730,Merged,Hartford MidCap Value Y,,"94,187.0000000000","22,807,652.0000000000",,4 Stars,,,S&P 500 TR USD,,,,,
Highland Global Select Equity A,Highland Funds,HGMAX,FOUSA00CVI,19930222,World Large Stock,International Equity,A,Yes,19930222,HGMAX,No,20130920,Merged,Highland Global Allocation A,,"22,640,872.0000000000","22,787,298.0000000000",83,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Highland Global Select Equity B,Highland Funds,HGMBX,FOUSA00FB9,19931222,World Large Stock,International Equity,B,No,19930222,HGMAX,No,20130920,Merged,Highland Global Allocation B,,576.0000000000,"22,787,298.0000000000",87,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Highland Global Select Equity C,Highland Funds,HGMCX,FOUSA02TFE,19990930,World Large Stock,International Equity,C,No,19930222,HGMAX,No,20130920,Merged,Highland Global Allocation C,,"133,052.0000000000","22,787,298.0000000000",87,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Highland Global Select Equity R,Highland Funds,HGMRX,FOUSA06OX5,20080129,World Large Stock,International Equity,Retirement,No,19930222,HGMAX,No,20130920,Merged,Highland Global Allocation R,,"1,049.0000000000","22,787,298.0000000000",84,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Highland Global Select Equity Y,Highland Funds,HGMYX,FOUSA00DFU,19931129,World Large Stock,International Equity,Inst,No,19930222,HGMAX,No,20130920,Merged,Highland Global Allocation Y,,"11,749.0000000000","22,787,298.0000000000",81,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
AllianceBern US Strategic Research A,AllianceBernstein,AURAX,F00000454Q,20091223,Large Growth,U.S. Equity,A,No,20091223,AURYX,No,20130626,Liquidated,,,"1,252,113.0000000000","22,768,073.0000000000",93,1 Star,,,S&P 500 TR USD,,,,,
AllianceBern US Strategic Research Adv,AllianceBernstein,AURYX,F00000454S,20091223,Large Growth,U.S. Equity,Adv,Yes,20091223,AURYX,No,20130626,Liquidated,,,"21,316,471.0000000000","22,768,073.0000000000",92,1 Star,,,S&P 500 TR USD,,,,,
AllianceBern US Strategic Research C,AllianceBernstein,AURCX,F00000454R,20091223,Large Growth,U.S. Equity,C,No,20091223,AURYX,No,20130626,Liquidated,,,"163,483.0000000000","22,768,073.0000000000",96,1 Star,,,S&P 500 TR USD,,,,,
AllianceBern US Strategic Research I,AllianceBernstein,AURIX,F00000MJ20,20091223,Large Growth,U.S. Equity,Inst,No,20091223,AURYX,No,20130626,Liquidated,,,"12,102.0000000000","22,768,073.0000000000",92,1 Star,,,S&P 500 TR USD,,,,,
AllianceBern US Strategic Research K,AllianceBernstein,AURKX,F00000MJ1Z,20091223,Large Growth,U.S. Equity,Retirement,No,20091223,AURYX,No,20130626,Liquidated,,,"12,002.0000000000","22,768,073.0000000000",93,1 Star,,,S&P 500 TR USD,,,,,
AllianceBern US Strategic Research R,AllianceBernstein,AURRX,F00000MJ1Y,20091223,Large Growth,U.S. Equity,Retirement,No,20091223,AURYX,No,20130626,Liquidated,,,"11,902.0000000000","22,768,073.0000000000",94,1 Star,,,S&P 500 TR USD,,,,,
Morgan Stanley Inst Multi-Asst H,Morgan Stanley,MMPHX,F00000NZNA,20120622,Multialternative,Alternative,Other,No,20120622,MMPIX,No,20130906,Merged,Morgan Stanley Inst Multi-Asst A,,"3,771,949.0000000000","22,759,366.4800000000",,,,,Morningstar Mod Tgt Risk TR USD,,,,,
Huntington Dividend Capture B,Rational Funds,HDCBX,FOUSA02TGY,20010301,Large Value,U.S. Equity,B,No,20010228,HDCTX,No,20100630,Merged,Rational Dividend Capture A,,"6,398,583.0000000000","22,746,470.5100000000",17,3 Stars,,,S&P 500 TR USD,,,,,
Franklin NY Limit-Tm T/F Inc A,Franklin Templeton Investments,FNYLX,FOUSA057JM,20030902,Muni New York Intermediate,Municipal Bond,A,Yes,20030902,FNYLX,No,20081112,Merged,Franklin Federal Lmtd-Term T/F Inc A1,,"22,711,372.0000000000","22,711,372.0000000000",,3 Stars,,,BBgBarc Municipal TR USD,,,,,
Fidelity 130/30 Large Cap,Fidelity Investments,FOTTX,FOUSA06SH4,20080331,Large Blend,U.S. Equity,Other,No,20080331,FITOX,No,20130621,Merged,Fidelity® Stock Selec All Cp,,"18,184,938.0000000000","22,567,289.0000000000",74,2 Stars,,,S&P 500 TR USD,,,,,
Fidelity Advisor 130/30 Large Cap A,Fidelity Investments,FOATX,FOUSA06SH5,20080331,Large Blend,U.S. Equity,A,No,20080331,FITOX,No,20130621,Merged,Fidelity Advisor® Stock Sel All Cp A,,"1,714,564.0000000000","22,567,289.0000000000",77,1 Star,,,S&P 500 TR USD,,,,,
Fidelity Advisor 130/30 Large Cap B,Fidelity Investments,FOBTX,FOUSA06SH6,20080331,Large Blend,U.S. Equity,B,No,20080331,FITOX,No,20130621,Merged,Fidelity Advisor® Stock Sel All Cp B,,"381,834.0000000000","22,567,289.0000000000",87,1 Star,,,S&P 500 TR USD,,,,,
Fidelity Advisor 130/30 Large Cap C,Fidelity Investments,FOCTX,FOUSA06SH7,20080331,Large Blend,U.S. Equity,C,No,20080331,FITOX,No,20130621,Merged,Fidelity Advisor® Stock Sel All Cp C,,"1,128,622.0000000000","22,567,289.0000000000",88,2 Stars,,,S&P 500 TR USD,,,,,
Fidelity Advisor 130/30 Large Cap I,Fidelity Investments,FITOX,FOUSA06SH8,20080331,Large Blend,U.S. Equity,Inst,Yes,20080331,FITOX,No,20130621,Merged,Fidelity Advisor® Stock Sel All Cp I,,"78,638.0000000000","22,567,289.0000000000",72,2 Stars,,,S&P 500 TR USD,,,,,
Fidelity Advisor 130/30 Large Cap T,Fidelity Investments,FORTX,FOUSA06SH9,20080331,Large Blend,U.S. Equity,T,No,20080331,FITOX,No,20130621,Merged,Fidelity Advisor® Stock Sel All Cp M,,"1,078,693.0000000000","22,567,289.0000000000",82,1 Star,,,S&P 500 TR USD,,,,,
ING Index Plus LargeCap Equity III A,ING Funds,,FOUSA02VCL,20020606,Large Blend,U.S. Equity,A,No,20020606,,No,20081107,Merged,ING Index Plus LargeCap A,,"2,190,439.0000000000","22,567,076.0000000000",,1 Star,,,S&P 500 TR USD,,,,,
ING Index Plus LargeCap Equity III B,ING Funds,IIIBX,FOUSA02VCI,20020606,Large Blend,U.S. Equity,B,No,20020606,,No,20081107,Merged,ING Index Plus LargeCap B,,"18,037,386.0000000000","22,567,076.0000000000",,1 Star,,,S&P 500 TR USD,,,,,
ING Index Plus LargeCap Equity III C,ING Funds,IIICX,FOUSA02VCJ,20020606,Large Blend,U.S. Equity,C,No,20020606,,No,20081107,Merged,ING Index Plus LargeCap C,,"2,339,251.0000000000","22,567,076.0000000000",,1 Star,,,S&P 500 TR USD,,,,,
ING OpCap Balanced Value A,Voya,,FOUSA02VCF,20011210,Allocation--50% to 70% Equity,Allocation,Adv,No,20011210,ICBIX,No,20081124,Liquidated,,,"348,414.0000000000","22,515,306.0000000000",,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
ING OpCap Balanced Value I,Voya,ICBIX,FOUSA02VCD,20011210,Allocation--50% to 70% Equity,Allocation,No Load,Yes,20011210,ICBIX,No,20081124,Liquidated,,,"2,022,622.0000000000","22,515,306.0000000000",,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
ING OpCap Balanced Value S,Voya,IOBSX,FOUSA02VCE,20011210,Allocation--50% to 70% Equity,Allocation,Adv,No,20011210,ICBIX,No,20081124,Liquidated,,,"20,144,270.0000000000","22,515,306.0000000000",,1 Star,,,Morningstar Mod Tgt Risk TR USD,,,,,
Allianz AGIC Global A,Allianz Global Investors,,FOUSA02VIC,20020719,World Large Stock,International Equity,A,No,20020719,,No,20120621,Liquidated,,,"7,423,028.0000000000","22,431,925.0000000000",52,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Allianz AGIC Global Admin,Allianz Global Investors,NGAAX,FOUSA02VIF,20020719,World Large Stock,International Equity,Other,No,20020719,,No,20120621,Liquidated,,,"20,618.0000000000","22,431,925.0000000000",50,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Allianz AGIC Global B,Allianz Global Investors,NGBBX,FOUSA02VID,20020719,World Large Stock,International Equity,B,No,20020719,,No,20120621,Liquidated,,,"1,420,381.0000000000","22,431,925.0000000000",62,2 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Allianz AGIC Global C,Allianz Global Investors,,FOUSA02VIE,20020719,World Large Stock,International Equity,C,No,20020719,,No,20120621,Liquidated,,,"2,876,168.0000000000","22,431,925.0000000000",63,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
Allianz AGIC Global D,Allianz Global Investors,NGBDX,FOUSA02VIB,20020719,World Large Stock,International Equity,D,No,20020719,,No,20120621,Liquidated,,,"964,932.0000000000","22,431,925.0000000000",52,3 Stars,,,MSCI ACWI Ex USA NR USD,,,,,
